sn,BN,TN,instructed_hand,instructed_finger,force_center,success,r1,r2,r3,r4,r5,l1,l2,l3,l4,l5,Br1,Br2,Br3,Br4,Br5,Bl1,Bl2,Bl3,Bl4,Bl5,MD_p,MD_r1,MD_r2,MD_r3,MD_r4,MD_r5,MD_l1,MD_l2,MD_l3,MD_l4,MD_l5
s101,3,66,1,1,0.2,True,0.21956201397703562,0.06615991401740078,0.0798500167782787,0.09945871813950774,0.123113659464165,1.0,1.0,1.0,1.0,1.0,0.0,0.048484848484848485,0.07042033235581624,0.06486803519061583,0.11714565004887585,1.0,1.0,1.0,1.0,1.0,0.014123695195340707,-1.0,0.014418436783631633,0.007922592544988954,0.02846570565826655,0.005044395029190638,0.0,0.0,0.0,0.0,0.0
s101,3,67,1,2,0.2,True,0.0,0.26544695875461405,0.058456495625489366,0.06915568783647744,0.12096409448359377,1.0,1.0,1.0,1.0,1.0,0.0,0.06084066471163246,0.055288367546432064,0.06404692082111436,0.118475073313783,1.0,1.0,1.0,1.0,1.0,0.0025397428881224165,0.0,-1.0,0.0028750621012549145,0.004449987911217017,0.0022827437597942044,0.0,0.0,0.0,0.0,0.0
s101,3,68,1,3,0.4,True,0.0,0.0779095723727404,0.44245536734703805,0.09030118226073933,0.12552584098082414,1.0,1.0,1.0,1.0,1.0,0.0,0.06916911045943304,0.06525904203323558,0.0703030303030303,0.12218963831867058,1.0,1.0,1.0,1.0,1.0,0.0104732688210717,0.0,0.007122497092718492,-1.0,0.023380867243266025,0.00285400768259167,0.0,0.0,0.0,0.0,0.0
s101,3,69,1,3,0.2,True,0.0,0.07607125662012518,0.28025561342845884,0.0805746438871138,0.12298721446530787,1.0,1.0,1.0,1.0,1.0,0.0,0.07585532746823069,0.07065493646138808,0.07378299120234605,0.12218963831867058,1.0,1.0,1.0,1.0,1.0,0.0033476265786179732,0.0,0.0007876906859768755,-1.0,0.007615718760888666,0.0014543283697895002,0.0,0.0,0.0,0.0,0.0
s101,3,70,1,2,0.6,True,0.0,0.6424378595779655,0.09434742222416752,0.0746317289408286,0.12169844813080248,1.0,1.0,1.0,1.0,1.0,0.0,0.07444770283479961,0.08918866080156403,0.0684652981427175,0.12023460410557185,1.0,1.0,1.0,1.0,1.0,0.009663251751630225,0.04719366271639407,-1.0,0.004416939195313471,0.007634335590493841,0.0017497228816496454,0.0,0.0,0.0,0.0,0.0
s101,3,71,1,3,0.6,True,0.0,0.06107779771718144,0.6674301999289962,0.0819071796443005,0.10122408485432077,1.0,1.0,1.0,1.0,1.0,0.0,0.092316715542522,0.0967741935483871,0.07929618768328446,0.10725317693059629,1.0,1.0,1.0,1.0,1.0,0.016073855241872305,0.0,0.03424290094219994,-1.0,0.009776560576394746,0.0053217260086561346,0.0,0.0,0.0,0.0,0.0
s101,3,72,1,1,0.6,True,0.571803737908697,0.11223938956245166,0.11897988065537415,0.12175680736104423,0.10929711170442996,1.0,1.0,1.0,1.0,1.0,0.0,0.07636363636363637,0.10052785923753665,0.07859237536656892,0.1010752688172043,1.0,1.0,1.0,1.0,1.0,0.023767604243074975,-1.0,0.03332457479786803,0.01699208122693663,0.03465116901093404,0.0068487348075502675,0.0,0.0,0.0,0.0,0.0
s101,3,73,1,4,0.4,True,0.0,0.06584866478944476,0.036202175826634174,0.4846734071577596,0.12781644076781296,1.0,1.0,1.0,1.0,1.0,0.0,0.0875464320625611,0.09638318670576734,0.06854349951124145,0.10279569892473119,1.0,1.0,1.0,1.0,1.0,0.028417559081955746,0.0,0.023302420237717666,0.05635496460048474,-1.0,0.020048522883137007,0.0,0.0,0.0,0.0,0.0
s101,3,74,1,2,0.6,True,0.0,0.6535990623617007,0.089192356886146,0.07633873642539989,0.11050320246275952,1.0,1.0,1.0,1.0,1.0,0.0,0.0658455522971652,0.059628543499511244,0.07112414467253178,0.107683284457478,1.0,1.0,1.0,1.0,1.0,0.013593618627605511,0.0,-1.0,0.031171907773630488,0.0042738845445405,0.0023061326399020357,0.0,0.0,0.0,0.0,0.0
s101,3,75,1,3,0.4,True,0.0,0.07230708626953211,0.46207379524664066,0.08535037422856392,0.11137859091638581,1.0,1.0,1.0,1.0,1.0,0.0,0.05958944281524927,0.05321603128054741,0.06787878787878787,0.1103030303030303,1.0,1.0,1.0,1.0,1.0,0.008642389214679044,0.0,0.01132329320978012,-1.0,0.01547951099029014,0.0011446095866513336,0.0,0.0,0.0,0.0,0.0
s101,3,76,1,5,0.6,True,1.9453076747251036e-05,0.06516780710329098,0.07316302164641114,0.19225475749308202,0.6990803557967737,1.0,1.0,1.0,1.0,1.0,0.0,0.05485826001955034,0.072297165200391,0.06850439882697947,0.10459433040078202,1.0,1.0,1.0,1.0,1.0,0.043765690271852425,0.0001027543169555497,0.008587300177969399,0.001445679841760779,0.10027071301420577,-1.0,0.0,0.0,0.0,0.0,0.0
s101,3,77,1,2,0.2,True,0.0,0.27400631252340446,0.061350140791642964,0.06987545167612573,0.12106135986733,1.0,1.0,1.0,1.0,1.0,0.0,0.06385141739980449,0.05173020527859238,0.06842619745845552,0.12699902248289344,1.0,1.0,1.0,1.0,1.0,0.004860599464769496,0.0,-1.0,0.008753319814053109,0.0017301462079766284,0.005140118648859468,0.0,0.0,0.0,0.0,0.0
s101,3,78,1,5,0.4,True,0.0,0.06405898172869766,0.056229118337929124,0.13306390822038391,0.4956157628280883,1.0,1.0,1.0,1.0,1.0,0.0,0.059745845552297165,0.05607038123167155,0.06748778103616813,0.12195503421309874,1.0,1.0,1.0,1.0,1.0,0.025977461590125487,0.0,0.003573259243033605,0.0017240246835930606,0.05786747129898457,-1.0,0.0,0.0,0.0,0.0,0.0
s101,3,79,1,5,0.4,True,0.0,0.06530397864052173,0.05287346259902832,0.1416281252583612,0.5055757381226809,1.0,1.0,1.0,1.0,1.0,0.0,0.06256109481915934,0.05106549364613881,0.07135874877810362,0.11921798631476051,1.0,1.0,1.0,1.0,1.0,0.02904618582685192,0.0,0.0024730455559048214,0.002140863533454445,0.06600021065333905,-1.0,0.0,0.0,0.0,0.0,0.0
s101,3,80,1,1,0.2,True,0.20821114369501467,0.06322249942856586,0.0805406010028061,0.09363738492289288,0.10838768036649596,1.0,1.0,1.0,1.0,1.0,0.0,0.05161290322580645,0.052473118279569894,0.06772238514173998,0.11546432062561095,1.0,1.0,1.0,1.0,1.0,0.015157801226686045,-1.0,0.009370523684710329,0.023140173439128553,0.021167051851506528,0.008002005752128925,0.0,0.0,0.0,0.0,0.0
s101,3,81,1,2,0.4,True,0.0,0.44747912441701565,0.05927352484887391,0.06607237517203815,0.09410425876482689,1.0,1.0,1.0,1.0,1.0,0.0,0.055757575757575756,0.056695992179863146,0.06658846529814272,0.10834799608993158,1.0,1.0,1.0,1.0,1.0,0.005362030402117639,0.0,-1.0,0.002070653980944977,0.0013081590668440704,0.012018504786900246,0.0,0.0,0.0,0.0,0.0
s101,3,82,1,2,0.4,True,0.0,0.4601576671870365,0.06437023095665369,0.06786692150197206,0.10018820851752966,1.0,1.0,1.0,1.0,1.0,0.0,0.07131964809384164,0.06342130987292277,0.06651026392961877,0.098455522971652,1.0,1.0,1.0,1.0,1.0,0.0010827194170419847,0.0,-1.0,0.0010551395008900199,0.00162507086151885,0.0015824291229876086,0.0,0.0,0.0,0.0,0.0
s101,3,83,1,3,0.2,True,0.0,0.0707751564756861,0.2543343886627469,0.0774864679534877,0.10277546772491404,1.0,1.0,1.0,1.0,1.0,0.0,0.05767350928641251,0.06041055718475073,0.06588465298142718,0.10213098729227763,1.0,1.0,1.0,1.0,1.0,0.006710041524429791,0.0,0.011260240466174127,-1.0,0.009937874750443797,0.000932627583800074,0.0,0.0,0.0,0.0,0.0
s101,3,84,1,5,0.4,True,0.0,0.06975873321564222,0.06842619745845552,0.12388691926486822,0.49985653355898907,1.0,1.0,1.0,1.0,1.0,0.0,0.06256109481915934,0.05348973607038123,0.06545454545454545,0.10263929618768329,1.0,1.0,1.0,1.0,1.0,0.022866221551120124,0.0,0.006977121982333851,0.014158764203647476,0.049197050926342675,-1.0,0.0,0.0,0.0,0.0,0.0
s101,3,85,1,5,0.6,True,0.0,0.0627799419325659,0.0636115609635109,0.19346571152059835,0.6943483948780049,1.0,1.0,1.0,1.0,1.0,0.0,0.06588465298142718,0.06627565982404691,0.06643206256109481,0.12480938416422288,1.0,1.0,1.0,1.0,1.0,0.050070099227785506,0.001508872654598398,0.005466797250520507,0.002213754137353973,0.1112383071925893,-1.0,0.0,0.0,0.0,0.0,0.0
s101,3,86,1,4,0.6,True,0.0,0.05896713889010471,0.09156076898012383,0.6480792518346683,0.17268982555453427,1.0,1.0,1.0,1.0,1.0,0.0,0.03018572825024438,0.06858260019550341,0.06858260019550341,0.12023460410557185,1.0,1.0,1.0,1.0,1.0,0.02282253532669239,0.0,0.02440060510010904,0.019536831392186278,-1.0,0.03928127714488623,0.0,0.0,0.0,0.0,0.0
s101,3,87,1,4,0.6,True,0.0,0.05705587409968729,0.05758110717186307,0.6646921793768207,0.1573024418474587,1.0,1.0,1.0,1.0,1.0,0.0,0.048954056695992176,0.059628543499511244,0.07652003910068426,0.10850439882697947,1.0,1.0,1.0,1.0,1.0,0.020978666443655068,0.0,0.006814918627454583,0.03546747159348802,-1.0,0.03844200960332823,0.0,0.0,0.0,0.0,0.0
s101,3,88,1,3,0.6,True,0.0,0.06926267975858731,0.6365630304002957,0.1024593552277712,0.11924249719146204,1.0,1.0,1.0,1.0,1.0,0.0,0.04899315738025415,0.06611925708699902,0.07683284457478005,0.12516129032258064,1.0,1.0,1.0,1.0,1.0,0.012795606880621226,0.0,0.018386784662058217,-1.0,0.02120878454615328,0.004842384369595672,0.0,0.0,0.0,0.0,0.0
s101,3,89,1,3,0.6,True,0.0,0.06845537707357639,0.6543431425472832,0.10066967216702412,0.11052751880869358,1.0,1.0,1.0,1.0,1.0,0.0,0.06256109481915934,0.07925708699902248,0.06901270772238513,0.12089931573802543,1.0,1.0,1.0,1.0,1.0,0.012010623411029275,0.0,0.004759601476907131,-1.0,0.025711733713834662,0.009218019800487122,0.0,0.0,0.0,0.0,0.0
s101,3,90,1,3,0.2,True,0.0,0.06444317999445587,0.2801583480447226,0.07640682219401526,0.10827096190601246,1.0,1.0,1.0,1.0,1.0,0.0,0.0566177908113392,0.05360703812316716,0.07257086999022483,0.1081524926686217,1.0,1.0,1.0,1.0,1.0,0.003831685326694888,0.0,0.007412709658471288,-1.0,0.0045187556512552305,0.0005383684152856246,0.0,0.0,0.0,0.0,0.0
s101,4,91,1,4,0.4,True,0.0,0.07379038337151,0.07208823915612554,0.45435578704716884,0.11741877124640726,1.0,1.0,1.0,1.0,1.0,0.0,0.06099706744868035,0.08082111436950147,0.07085043988269796,0.11131964809384164,1.0,1.0,1.0,1.0,1.0,0.009505484153835673,0.0,0.010156693485531727,0.016469243646722448,-1.0,0.005441907147913226,0.0,0.0,0.0,0.0,0.0
s101,4,92,1,1,0.4,True,0.41714691449886443,0.07767613545177339,0.09025254956887119,0.11481692223146243,0.11872212738847307,1.0,1.0,1.0,1.0,1.0,0.0,0.06256109481915934,0.056226783968719454,0.0720234604105572,0.11225806451612903,1.0,1.0,1.0,1.0,1.0,0.022910244993535712,-1.0,0.01338490802207404,0.03229552632264908,0.03745069184098872,0.005450319525877744,0.0,0.0,0.0,0.0,0.0
s101,4,93,1,2,0.2,True,0.0,0.2512073065756263,0.05863643658540144,0.06872772014803791,0.11061992092324302,1.0,1.0,1.0,1.0,1.0,0.0,0.05020527859237536,0.053763440860215055,0.06733137829912023,0.10850439882697947,1.0,1.0,1.0,1.0,1.0,0.0021021677272227875,0.0,-1.0,0.0041847392980928376,0.0013360167386567469,0.001880044988256181,0.0,0.0,0.0,0.0,0.0
s101,4,94,1,5,0.4,True,0.0018480422909888485,0.0723459924230266,0.057201772175291675,0.149866503260822,0.5062030998477797,1.0,1.0,1.0,1.0,1.0,0.0,0.06838709677419354,0.05219941348973607,0.06959921798631476,0.11147605083088954,1.0,1.0,1.0,1.0,1.0,0.02889781363781246,0.0037824578995737787,0.003950385332499452,0.006388050106818772,0.06616761265478537,-1.0,0.0,0.0,0.0,0.0,0.0
s101,4,95,1,4,0.4,True,0.0,0.0725307966521255,0.06766266419612592,0.45298434513648766,0.1392305335492625,1.0,1.0,1.0,1.0,1.0,0.0,0.06850439882697947,0.06279569892473118,0.072297165200391,0.1267644183773216,1.0,1.0,1.0,1.0,1.0,0.005006363303304474,0.0,0.004036182166001272,0.004258310217109192,-1.0,0.009893244743671271,0.0,0.0,0.0,0.0,0.0
s101,4,96,1,4,0.4,True,0.0,0.05659386352694008,0.07303171337836721,0.4733225368757386,0.12541398578952742,1.0,1.0,1.0,1.0,1.0,0.0,0.06467253176930596,0.05771260997067448,0.07206256109481916,0.12703812316715543,1.0,1.0,1.0,1.0,1.0,0.007205422375826784,0.0,0.0077125685110149824,0.013883676405967528,-1.0,0.003693486565900931,0.0,0.0,0.0,0.0,0.0
s101,4,97,1,4,0.6,True,0.0,0.06691372074135675,0.056798120832786216,0.6533218560180524,0.15792980357255754,1.0,1.0,1.0,1.0,1.0,0.0,0.059628543499511244,0.05552297165200391,0.08074291300097751,0.12023460410557185,1.0,1.0,1.0,1.0,1.0,0.013741790493380668,0.0,0.006817729607215502,0.003927436255031198,-1.0,0.03083233735189495,0.0,0.0,0.0,0.0,0.0
s101,4,98,1,3,0.4,True,0.0,0.07199583704157608,0.4538451437825535,0.08983430841880528,0.1163634418328689,1.0,1.0,1.0,1.0,1.0,0.0,0.058572825024437926,0.037223851417399804,0.07757575757575758,0.11339198435972629,1.0,1.0,1.0,1.0,1.0,0.007373165012928864,0.0,0.011619416436280958,-1.0,0.010969582667136352,0.0027140158697707504,0.0,0.0,0.0,0.0,0.0
s101,4,99,1,2,0.4,True,0.0,0.45615033337710276,0.07450528394197148,0.08023907831322372,0.11772029393598965,1.0,1.0,1.0,1.0,1.0,0.0,0.06420332355816227,0.055992179863147605,0.07417399804496579,0.11573802541544477,1.0,1.0,1.0,1.0,1.0,0.006639614624841378,0.0,-1.0,0.014611507321068702,0.004770619184711258,0.0017485441735554006,0.0,0.0,0.0,0.0,0.0
s101,4,100,1,5,0.4,True,0.0,0.08437285712201456,0.0723459924230266,0.17145941845027063,0.524659206411734,1.0,1.0,1.0,1.0,1.0,0.0,0.0693646138807429,0.05579667644183773,0.07671554252199414,0.11827956989247312,1.0,1.0,1.0,1.0,1.0,0.03246830492397538,0.0,0.012541724456974294,0.013487076947859595,0.07611144677144824,-1.0,0.0,0.0,0.0,0.0,0.0
s101,4,101,1,2,0.6,True,0.0,0.6282468400908459,0.09069510706487115,0.07763722929827889,0.11112570091867155,1.0,1.0,1.0,1.0,1.0,0.0,0.05947214076246335,0.056187683284457474,0.06256109481915934,0.10408602150537635,1.0,1.0,1.0,1.0,1.0,0.0190576146066171,0.0,-1.0,0.04933645966189152,0.012155790650490573,0.005884372347405039,0.0,0.0,0.0,0.0,0.0
s101,4,102,1,5,0.6,True,0.0007732598007032286,0.07849802794434475,0.06441400037933499,0.2779893299874041,0.6984286777257408,1.0,1.0,1.0,1.0,1.0,0.0,0.06482893450635385,0.06256109481915934,0.06834799608993157,0.11163245356793744,1.0,1.0,1.0,1.0,1.0,0.07596639546635932,0.0016144026036987499,0.011964591500874564,0.002139057051894791,0.17483279869837018,-1.0,0.0,0.0,0.0,0.0,0.0
s101,4,103,1,3,0.4,True,0.0,0.0759253585445208,0.45899534585138824,0.09295652723673908,0.1249762915627143,1.0,1.0,1.0,1.0,1.0,0.0,0.06525904203323558,0.06267839687194526,0.08113391984359726,0.12719452590420333,1.0,1.0,1.0,1.0,1.0,0.0057026662272858415,0.0,0.008958917026410732,-1.0,0.009839764560781764,0.002229699380781013,0.0,0.0,0.0,0.0,0.0
s101,4,104,1,1,0.4,True,0.4124538597335901,0.07831322371524586,0.08009804350680615,0.10941383016491346,0.12903225806451613,1.0,1.0,1.0,1.0,1.0,0.0,0.06361681329423265,0.05767350928641251,0.07151515151515152,0.12207233626588465,1.0,1.0,1.0,1.0,1.0,0.017628627944302592,-1.0,0.013163863078166594,0.020171617500501678,0.030509658689156675,0.00539744100228895,0.0,0.0,0.0,0.0,0.0
s101,4,105,1,4,0.6,True,0.0,0.07114476493388386,0.07361044241159792,0.6560161071475468,0.14087431853440519,1.0,1.0,1.0,1.0,1.0,0.0,0.06545454545454545,0.056109481915933526,0.06729227761485826,0.12027370478983383,1.0,1.0,1.0,1.0,1.0,0.01079798842492825,0.0,0.00492613203782075,0.017851459252609288,-1.0,0.016983780704447365,0.0,0.0,0.0,0.0,0.0
s101,4,106,1,2,0.2,True,0.0,0.2699941154442839,0.06164193694285172,0.08318135617124545,0.11092630688201222,1.0,1.0,1.0,1.0,1.0,0.0,0.06263929618768328,0.05587487781036168,0.08011730205278592,0.10846529814271749,1.0,1.0,1.0,1.0,1.0,0.0028065206245905454,0.0,-1.0,0.005176508896439818,0.0027016170637321492,0.002211141849959629,0.0,0.0,0.0,0.0,0.0
s101,4,107,1,2,0.4,True,0.0,0.4578670674000477,0.059827937536170564,0.08029743754346547,0.11081445169071553,1.0,1.0,1.0,1.0,1.0,0.0,0.05266862170087977,0.05196480938416422,0.07597262952101662,0.11096774193548387,1.0,1.0,1.0,1.0,1.0,0.0033526913007387695,0.0,-1.0,0.006285085650385756,0.0038128257388613607,0.0016907484232195028,0.0,0.0,0.0,0.0,0.0
s101,4,108,1,1,0.4,True,0.4019978309819427,0.08706710825150882,0.07961171658812487,0.10898099920728713,0.11329958224517685,1.0,1.0,1.0,1.0,1.0,0.0,0.06940371456500488,0.06256109481915934,0.07233626588465299,0.10787878787878788,1.0,1.0,1.0,1.0,1.0,0.01610202706549135,-1.0,0.014408113833447733,0.014438668471532237,0.030257735996482918,0.004477112247940362,0.0,0.0,0.0,0.0,0.0
s101,4,109,1,5,0.2,True,0.0,0.07560438277819116,0.06834838515146652,0.10843144978917728,0.3150231248449833,1.0,1.0,1.0,1.0,1.0,0.0,0.07100684261974585,0.06842619745845552,0.07233626588465299,0.10850439882697947,1.0,1.0,1.0,1.0,1.0,0.013132219420169164,0.0,0.003916561837809756,0.0012912211340831991,0.030375740368906574,-1.0,0.0,0.0,0.0,0.0,0.0
s101,4,110,1,4,0.2,True,0.0,0.06682131862680732,0.07558006643225709,0.25810828555171356,0.12466504233475827,1.0,1.0,1.0,1.0,1.0,0.0,0.06842619745845552,0.06858260019550341,0.06740957966764417,0.11632453567937438,1.0,1.0,1.0,1.0,1.0,0.003879896701612135,0.0,0.002287792716283148,0.005427372545445809,-1.0,0.006760933920501665,0.0,0.0,0.0,0.0,0.0
s101,4,111,1,1,0.4,True,0.3950336295064268,0.07148033050777393,0.06702557593265344,0.09743559815779362,0.12164495216974755,1.0,1.0,1.0,1.0,1.0,0.0,0.06529814271749755,0.06256109481915934,0.07652003910068426,0.1201564027370479,1.0,1.0,1.0,1.0,1.0,0.008298301455068513,-1.0,0.005326361166311972,0.00472904032772963,0.017401010349589793,0.001434607787257492,0.0,0.0,0.0,0.0,0.0
s101,4,112,1,4,0.6,True,0.0,0.07300253376324632,0.06867422418698296,0.6701828102887323,0.13297150610583447,1.0,1.0,1.0,1.0,1.0,0.0,0.06744868035190615,0.06740957966764417,0.07057673509286413,0.12132942326490714,1.0,1.0,1.0,1.0,1.0,0.005034873290717413,0.0,0.0051776483263065755,0.0034058524135325793,-1.0,0.009615077573806441,0.0,0.0,0.0,0.0,0.0
s101,4,113,1,4,0.6,True,0.0,0.07650895084693833,0.0541622289335337,0.642267645156427,0.13289855706803227,1.0,1.0,1.0,1.0,1.0,0.0,0.06756598240469208,0.05098729227761486,0.07546432062561095,0.12140762463343109,1.0,1.0,1.0,1.0,1.0,0.006949081429735471,0.0,0.007868418479534386,0.010221975408695561,-1.0,0.009591947838603574,0.0,0.0,0.0,0.0,0.0
s101,4,114,1,1,0.6,True,0.6322979433234609,0.0777150416052679,0.08429504481502555,0.11756953259119846,0.12621156193616473,1.0,1.0,1.0,1.0,1.0,0.0,0.06260019550342132,0.05098729227761486,0.08019550342130988,0.12023460410557185,1.0,1.0,1.0,1.0,1.0,0.02344436762442497,-1.0,0.01428983113192583,0.03255745600319244,0.03654021403777091,0.005662936018617079,0.0,0.0,0.0,0.0,0.0
s101,4,115,1,2,0.2,True,0.0,0.275421523856767,0.057016967946192786,0.07961171658812487,0.12023460410557185,1.0,1.0,1.0,1.0,1.0,0.0,0.0647507331378299,0.05227761485826002,0.07620723362658846,0.1183186705767351,1.0,1.0,1.0,1.0,1.0,0.002280575355589657,0.0,-1.0,0.003989596520347647,0.002801408860795091,0.0016389671096879452,0.0,0.0,0.0,0.0,0.0
s101,4,116,1,1,0.2,True,0.22935663811927653,0.06382068153854384,0.07412108567621326,0.08730540844166265,0.12205833005062662,1.0,1.0,1.0,1.0,1.0,0.0,0.05759530791788856,0.05681329423264907,0.07624633431085044,0.12007820136852396,1.0,1.0,1.0,1.0,1.0,0.007892617779903747,-1.0,0.0052185313984257275,0.01463352056011505,0.009281038194837445,0.0018133656881452124,0.0,0.0,0.0,0.0,0.0
s101,4,117,1,2,0.4,True,0.0,0.44594719462316956,0.06903896937599394,0.07168458781362007,0.120750110639374,1.0,1.0,1.0,1.0,1.0,0.0,0.059628543499511244,0.06850439882697947,0.07272727272727274,0.11937438905180842,1.0,1.0,1.0,1.0,1.0,0.0010861512110319582,0.0,-1.0,0.0008700524615197131,0.001293084319950424,0.0016937412700006942,0.0,0.0,0.0,0.0,0.0
s101,4,118,1,1,0.6,True,0.5743909971160814,0.10158396677414491,0.07664512238416908,0.11032326150284744,0.12110512929001134,1.0,1.0,1.0,1.0,1.0,0.0,0.07479960899315738,0.0563049853372434,0.06940371456500488,0.12011730205278592,1.0,1.0,1.0,1.0,1.0,0.018618659348202518,-1.0,0.02182351026317301,0.016831191028700555,0.03341576303863271,0.0012469201556379297,0.0,0.0,0.0,0.0,0.0
s101,4,119,1,4,0.2,True,0.0,0.07975275139454244,0.07791443564192722,0.2902155887230514,0.12869669249062604,1.0,1.0,1.0,1.0,1.0,0.0,0.0727663734115347,0.06975562072336265,0.07233626588465299,0.11949169110459433,1.0,1.0,1.0,1.0,1.0,0.005035986994715103,0.0,0.005795788970794985,0.006906530191671286,-1.0,0.007663227053134498,0.0,0.0,0.0,0.0,0.0
s101,4,120,1,4,0.4,True,0.0,0.07984029023990506,0.06015863984087383,0.4660616759798271,0.138360008364823,1.0,1.0,1.0,1.0,1.0,0.0,0.07198435972629522,0.069208211143695,0.07589442815249267,0.12109481915933529,1.0,1.0,1.0,1.0,1.0,0.008604772905462016,0.0,0.006635642812682465,0.010136255800850306,-1.0,0.014086831300331639,0.0,0.0,0.0,0.0,0.0
s101,5,121,1,4,0.6,True,0.0,0.0668991309337963,0.07689314911269653,0.6822631709487752,0.13983844219761407,1.0,1.0,1.0,1.0,1.0,0.0,0.05994134897360704,0.05337243401759531,0.06807429130009775,0.11632453567937438,1.0,1.0,1.0,1.0,1.0,0.012212693985821385,0.0,0.006278383737062292,0.021756022732019722,-1.0,0.018761087901075054,0.0,0.0,0.0,0.0,0.0
s101,5,122,1,3,0.4,True,0.0,0.07233140261546617,0.4325634778210609,0.09357416242346431,0.11927167680658292,1.0,1.0,1.0,1.0,1.0,0.0,0.06248289345063539,0.06373411534701857,0.0776930596285435,0.11542521994134897,1.0,1.0,1.0,1.0,1.0,0.006685401847317893,0.0,0.007971714434504722,-1.0,0.012944082897739809,0.003305679763650437,0.0,0.0,0.0,0.0,0.0
s101,5,123,1,2,0.2,True,0.0,0.24619813931320914,0.06458421480087344,0.07626578738759769,0.11905769296236315,1.0,1.0,1.0,1.0,1.0,0.0,0.06248289345063539,0.05739980449657869,0.0713978494623656,0.11632453567937438,1.0,1.0,1.0,1.0,1.0,0.0036008198257802557,0.0,-1.0,0.006275450525017745,0.004168267612734267,0.0023870660919562557,0.0,0.0,0.0,0.0,0.0
s101,5,124,1,5,0.2,True,0.0,0.06499759268175252,0.05251844394839099,0.12739819961774704,0.311939812180544,1.0,1.0,1.0,1.0,1.0,0.0,0.05915933528836755,0.057829912023460404,0.07182795698924732,0.11730205278592376,1.0,1.0,1.0,1.0,1.0,0.01948227692853477,0.0,0.005105539875670446,0.004798125061686793,0.04520258807631465,-1.0,0.0,0.0,0.0,0.0,0.0
s101,5,125,1,1,0.4,True,0.40559665018018415,0.07522991105080658,0.08445553269819038,0.10373839502390296,0.13083166766363685,1.0,1.0,1.0,1.0,1.0,0.0,0.06256109481915934,0.05700879765395894,0.07264907135874878,0.12645161290322582,1.0,1.0,1.0,1.0,1.0,0.01648889880190849,-1.0,0.01061134074861657,0.023463091056733432,0.027657971593408888,0.003784821377869902,0.0,0.0,0.0,0.0,0.0
s101,5,126,1,1,0.2,True,0.20546339660446547,0.05854403447085199,0.0732602870301474,0.08599718903041002,0.12221395466460463,1.0,1.0,1.0,1.0,1.0,0.0,0.04758553274682307,0.05333333333333334,0.06729227761485826,0.1226197458455523,1.0,1.0,1.0,1.0,1.0,0.011023542986201748,-1.0,0.009482178978364045,0.017103602523333948,0.01594576301696451,0.000875513644551649,0.0,0.0,0.0,0.0,0.0
s101,5,127,1,5,0.2,True,0.0,0.07428157355937809,0.0591179002348959,0.12389178253405504,0.34055042480656345,1.0,1.0,1.0,1.0,1.0,0.0,0.04934506353861192,0.04926686217008797,0.06271749755620723,0.11655913978494623,1.0,1.0,1.0,1.0,1.0,0.025116064466502754,0.0,0.02078046465336913,0.008732021358682139,0.05187201831683067,-1.0,0.0,0.0,0.0,0.0,0.0
s101,5,128,1,2,0.4,True,0.0,0.44302436984189514,0.062055314823730806,0.07307061953186171,0.12513677944587911,1.0,1.0,1.0,1.0,1.0,0.0,0.06201368523949169,0.055405669599217985,0.07163245356793745,0.12520039100684263,1.0,1.0,1.0,1.0,1.0,0.002421578954766586,0.0,-1.0,0.005404551097328333,0.0013833959301504017,0.0004541794457386925,0.0,0.0,0.0,0.0,0.0
s101,5,129,1,3,0.6,True,0.0,0.06573680959814807,0.6435612747601193,0.08759234132368461,0.1005918598600351,1.0,1.0,1.0,1.0,1.0,0.0,0.05966764418377322,0.04973607038123167,0.06651026392961877,0.123088954056696,1.0,1.0,1.0,1.0,1.0,0.012896676589786599,0.0,0.006722913977287985,-1.0,0.018122094767744797,0.02066881702556885,0.0,0.0,0.0,0.0,0.0
s101,5,130,1,4,0.2,True,0.0,0.05723581505959936,0.08819538670284939,0.28999674160964484,0.11554641260948435,1.0,1.0,1.0,1.0,1.0,0.0,0.05180840664711633,0.08023460410557184,0.07358748778103617,0.10271749755620724,1.0,1.0,1.0,1.0,1.0,0.006378287222576966,0.0,0.004576727642638873,0.006426826119880014,-1.0,0.011599641902398131,0.0,0.0,0.0,0.0,0.0
s101,5,131,1,5,0.4,True,0.0,0.06219148636096156,0.056413922567028006,0.18997874751365365,0.5111976773026364,1.0,1.0,1.0,1.0,1.0,0.0,0.04770283479960899,0.0521603128054741,0.07976539589442815,0.10545454545454545,1.0,1.0,1.0,1.0,1.0,0.04045569420745868,0.0,0.012634163361524585,0.0037074533572002836,0.090980194453544,-1.0,0.0,0.0,0.0,0.0,0.0
s101,5,132,1,4,0.4,True,0.0,0.06109725079392869,0.09927391391040885,0.45422447877912486,0.13143957631198844,1.0,1.0,1.0,1.0,1.0,0.0,0.05689149560117302,0.06087976539589443,0.07534701857282503,0.11996089931573803,1.0,1.0,1.0,1.0,1.0,0.013534572754836495,0.0,0.003914952960801717,0.03087896405807125,-1.0,0.009667745683227735,0.0,0.0,0.0,0.0,0.0
